,Actor,Array,Least_Array_Diff,2ndLeast_Array_Diff,3rdLeast_Array_Diff,4thLeast_Array_Diff,5thLeast_Array_Diff,1stMatch,2ndMatch,3rdMatch,4thMatch,5thMatch,Best_Match_Actor,Second_Match_Actor,Third_Match_Actor,Fourth_Match_Actor,Fifth_Match_Actor
10,Song_Jong_Ho.png,"[ 5.0504227e+00 -5.8820009e+00  1.1858354e+01 -6.5242314e+00
 -3.5379133e+00 -4.9785848e+00 -2.6605592e+00 -3.3685927e+00
 -7.6823626e+00 -9.6963644e-01  1.7406425e+01 -7.4046059e+00
  3.0347695e+00 -9.5191881e-02 -5.9508169e-01  3.7073901e+00
  8.1438856e+00 -1.2456710e+00 -1.1234985e+01  5.1435795e+00
  1.2564418e-01  1.1753213e+00  2.6033196e+00  4.7656975e+00
  2.7168841e+00 -3.1199594e+00 -2.8816032e-01  8.3326596e-01
  1.6656444e+00  2.2714789e+00 -1.0054246e+00 -1.7713029e+00
 -5.1252408e+00 -1.6047975e+00  4.0751514e-01  1.3481396e+00
 -3.9600623e+00 -2.4934269e-01 -3.3207446e-01 -2.0707874e+00
  1.8407918e+00  6.1357832e-01 -5.3036308e-01  9.9162269e-01
  7.9663837e-01 -3.6115987e+00  5.5606012e+00  9.6641773e-01
 -2.1596093e+00 -1.1899831e+00  1.6653353e+00  1.8885195e+00
 -1.2250961e+00 -2.0842278e+00 -2.0257092e+00 -1.0736508e+00
  1.1525999e+00  4.9551907e-01  4.1679317e-01 -1.5559075e+00
 -8.7874472e-01 -1.4713465e+00  2.5771576e-01 -1.3790729e+00
  1.5502356e+00  2.5525653e+00  3.8333464e-01 -2.7065558e+00
  1.0265551e+00 -7.8725338e-01 -3.4105355e-01  3.7188196e-01
 -1.8199661e+00 -1.4828622e-01  8.8444185e-01 -4.6126240e-01
 -2.5732097e-01  2.7374289e+00 -1.7373058e-01 -1.1824679e+00
  2.9219407e-01 -2.5947362e-01  6.3617641e-01 -3.2963538e-01
  4.3914375e-01 -5.8113050e-01  3.3884096e+00  9.9893230e-01
  3.3086877e+00 -1.6052918e+00  2.0161247e+00  9.8974705e-03
 -1.4668849e-01  4.4616154e-01  1.8483329e-01  1.6889023e+00
 -1.2993180e+00  5.3722042e-01 -1.6132343e+00  4.0292239e-01]",35.90308380126953,37.63936996459961,37.815574645996094,37.936607360839844,38.13734436035156,473,109,375,444,359,Heo_Jung_Min.png,Seo_Young_Joo.png,Seo_Tae_Hwa.png,Lee_Sang_Woo.png,Ahn_Seung_Gyun.png
11,Lee_Do_Kyung.png,"[ 15.532645    -4.057823    -7.509697   -12.568189    -4.0869265
   0.532503    -3.3591583    4.824379     4.4497585   -5.720126
  -0.91380465  -2.2207787   -2.5192025   -2.0399203    1.59941
  -3.6673644    0.16952291  -2.133957     2.6624932   -1.1791787
   7.929018     4.2829776   -3.4933136    6.103404     1.2567583
   1.6227708    5.18048      1.8310425    0.9040394    2.005816
   2.0968668   -2.2889493   -1.027379     4.117851     5.2841554
  -4.4259877    4.183296     1.226443     0.39098746   2.180686
  -3.919866    -2.7698379   -0.3214542    0.6786177    0.7010624
  -1.8354855   -0.8258825   -3.6426232   -5.3855305   -1.9476708
  -1.555197     2.749674     0.3258685    0.42017376  -0.10292372
   0.03095293  -1.4409689   -2.0587862    1.7211043    1.0069517
  -1.7417173    1.2679402   -0.7604076   -2.2063985    0.51176065
  -0.3028087   -0.83031595  -1.7361482   -1.8663518   -1.1135209
   1.1565565    1.6653789    0.0493816    0.62052006  -1.3466383
   0.8766258    2.156913     0.42012084   0.14744578   0.3235441
   0.47680855  -1.8004911   -0.7056139    1.8345467    2.4286017
   0.80287296  -0.18422116   0.29461432  -2.2864778    0.40871218
   1.3822056    0.11959855  -0.13799226   0.03242457  -0.05230084
   0.5551925    1.0160818   -0.96389115  -1.5326002   -0.83658075]",32.40900421142578,32.42287063598633,33.18950271606445,33.65729522705078,34.022003173828125,108,539,97,335,515,Ryu_Joon_Yeol.png,Choi_Won_Young.png,Moon_Sung_Geun.png,Chun_Ho_Jin.png,Kim_Nam_Gil.png
12,Woo_Jung_Kook.png,"[ 1.3006836e+01 -2.9989016e-01 -1.6263301e+00 -4.0400829e+00
 -2.5964171e-01  1.1095737e+01 -9.0929956e+00 -4.7867565e+00
 -9.4781170e+00 -1.2816013e+00  2.5029309e+00 -3.0775187e+00
 -5.3542620e-01 -6.2863269e+00  6.2511978e+00 -2.0041246e+00
 -6.5046802e+00  6.9282894e+00 -6.3792849e+00  6.7511897e+00
 -5.2510462e+00 -1.7010119e+00 -3.5624590e+00 -8.9935255e+00
 -1.7653272e+00 -5.9301734e+00  2.6639624e+00 -4.1661849e+00
 -1.2722607e+00  5.1371580e-01 -4.0755272e+00 -1.2342852e+00
 -3.1200919e+00  4.3536243e+00  1.0249144e+00 -1.2792194e+00
  5.5962725e+00 -4.2749262e+00 -2.3023601e+00 -2.9867762e-01
 -7.1941715e-01 -2.9821417e+00  1.7417392e+00  2.1353106e+00
  7.1392953e-01  5.8681971e-01  5.3149452e+00 -2.3845837e+00
  2.8192644e+00 -2.2720995e+00 -9.7258538e-01 -6.8721527e-01
  5.1116890e-01 -1.8747578e+00  1.7371838e-01  9.9159098e-01
 -4.6063724e-01  1.3290540e+00 -1.8083429e-01 -3.6817684e+00
 -2.2593377e+00 -3.2361604e-02  3.1790668e-01  2.8137428e-01
  1.7448850e+00  4.1176448e+00 -2.0522270e+00  3.9706501e-01
  1.3876811e+00 -1.8306072e+00 -3.4530354e-01 -6.8823314e-01
 -1.6811571e+00  2.1380956e+00  4.2003635e-01  6.6222471e-01
 -1.2933091e+00 -1.9937471e-01  1.9662509e+00 -1.8703446e-01
  1.6722444e+00  3.0945442e+00 -1.2852376e+00 -1.3705556e+00
 -6.2087226e-01  6.9342947e-01  2.9332370e-02  1.3004286e+00
 -1.6848423e+00 -5.7293677e-01  2.1623390e+00  5.9826928e-01
  9.9956393e-03  2.3114727e+00  2.4800844e+00 -4.6039599e-01
  1.3859485e+00 -1.3820951e+00 -1.4189916e+00  3.3416805e-01]",34.767295837402344,36.229042053222656,36.602882385253906,37.48643493652344,37.72114562988281,107,53,539,354,413,Kim_Joo_Heon.png,Jo_Hyun_Chul.png,Choi_Won_Young.png,Seo_Kang_Joon.png,Kim_Joon_Han.png
13,Chani.png,"[ 3.2769668e-01  1.2675543e+01 -1.4861014e+00 -2.7156150e-01
 -6.9550633e-02 -9.9180002e+00 -6.8525295e+00  1.9250879e+00
 -2.1846662e+00  8.9891157e+00  2.6296849e+00  7.4171019e-01
  6.0901380e-01 -4.2260013e+00  6.3552322e+00 -1.3139732e-01
 -2.5506327e+00  2.2311661e+00 -9.7869682e+00 -2.3880224e+00
  1.0532025e+00  3.1487930e+00 -4.2038341e+00  1.8548007e+00
 -3.3678775e+00  1.2171026e+00  1.5801077e+00  1.1124586e+00
 -9.6323931e-01 -7.2308969e-01  1.9968131e+00 -5.4981148e-01
  6.3200915e-01  1.0020415e+00 -1.3725466e+00 -3.0988767e+00
  1.2499317e+00 -1.2681113e+00 -4.6441257e-01  6.1487365e-01
  1.8697351e-02 -6.6858399e-01 -1.7411153e+00  2.4455864e+00
 -4.1336641e-03  7.3505294e-01 -7.0148878e-02  1.4472156e+00
  2.7955797e+00 -7.0899975e-01  1.1415729e-01 -1.0043503e+00
 -7.3811924e-01 -1.8205127e-01 -4.5181638e-01 -6.9161367e-01
  7.7750146e-01  6.6696543e-01 -1.4123365e+00 -1.5681868e+00
  2.7427163e+00  4.3850464e-01 -1.3278837e+00 -5.6573850e-01
  6.5175271e-01 -1.5613593e+00  9.8912585e-01  3.6127925e-01
  5.9955835e-01 -4.8583621e-01 -2.6782978e-01  1.4741184e+00
 -2.4326837e+00 -1.3158239e+00 -6.8170512e-01 -3.1045175e-01
 -1.1107513e+00 -4.2449513e-01 -1.8513145e+00  3.9675653e-01
  1.1922394e+00 -2.2750600e-01  3.9352432e-01  9.2268296e-02
  5.0331992e-01  1.7414826e+00 -1.1750169e+00 -7.6439810e-01
 -4.9363041e-01 -3.3973789e-01 -1.6785140e+00 -3.4086239e-01
  3.0175543e-01 -4.5668709e-01 -6.3225156e-01  7.5523371e-01
 -1.5199653e+00  2.8537923e-01  2.1508861e-01  4.2686170e-01]",25.133161544799805,25.388925552368164,26.681480407714844,26.830400466918945,27.310871124267578,243,511,111,76,388,Lee_Dong_Wook.png,Seo_Joon_Young.png,Yoon_Sun_Woo.png,Lee_Sang_Yeob.png,Yoon_Hyun_Min.png
14,Lee_Jong_Hyuk.png,"[-7.62035608e-01 -6.11257839e+00  1.08823395e+01  2.55421472e+00
  1.24954653e+01 -1.05097845e-01 -6.76240683e+00 -9.71720695e+00
  8.91369152e+00  4.47765398e+00 -3.85367489e+00  1.11359806e+01
 -2.54883385e+00 -6.52940178e+00  5.66291094e+00 -1.61083484e+00
 -5.66460466e+00 -2.85360050e+00  9.38835621e+00  4.21619320e+00
  1.85819912e+00 -2.36599302e+00 -4.41731405e+00  1.48068941e+00
  9.63354647e-01 -3.30422640e+00 -3.15762210e+00  4.57950354e+00
 -3.32626462e-01  3.01683021e+00  6.53092575e+00 -3.37985778e+00
 -5.96760702e+00 -6.86513484e-01 -5.01766300e+00  2.66666985e+00
  1.07943058e+00  2.48525000e+00  3.73387635e-01 -3.23839724e-01
  2.47543406e+00 -6.64848149e-01  7.65917873e+00 -9.96689498e-01
  8.34317625e-01  4.11794424e+00  5.63615322e-01  1.41156316e+00
 -5.60989094e+00 -3.67071301e-01  3.58673286e+00 -7.13301325e+00
  2.25129366e+00  4.62623024e+00 -2.61325979e+00 -4.44875121e-01
  6.50151253e-01 -1.27582407e+00  9.84760702e-01  3.47986412e+00
  1.96306849e+00 -5.80362618e-01  3.63143444e+00  4.76478457e-01
 -4.01494837e+00 -1.19924045e+00 -1.70891237e+00  9.59699094e-01
  1.73411393e+00  5.47470188e+00 -9.07233536e-01  1.08948016e+00
  2.78880811e+00 -3.19929004e-01 -1.83400631e+00 -1.80747294e+00
 -1.83177114e+00  8.43830943e-01  9.28654075e-01 -4.03447056e+00
  2.28495455e+00  1.17583954e+00  1.65190899e+00  1.47678328e+00
  1.04336500e+00  1.65950227e+00  2.20111156e+00  2.53125930e+00
  1.20220780e-02  3.08430880e-01 -3.16025257e+00 -3.08265090e+00
  1.53668392e+00  7.80108094e-01 -4.59010333e-01  4.01121521e+00
 -2.13617706e+00  2.57505298e+00  8.02849889e-01  9.93251622e-01]",36.75410461425781,40.22618103027344,40.54341506958008,40.99949645996094,41.12056350708008,496,482,178,537,340,Jeong_Bo_Seok.png,Song_Seung_Hwan.png,Shin_Jae_Ha.png,Namgoong_Min.png,Ahn_Jae_Hong.png
15,Uhm_Ki_Joon.png,"[ 26.391922    -1.6305348   10.428743     6.753619   -19.271816
   6.5577483    0.48842037  13.432912    -2.6613011   -5.3319893
  -7.117736    -2.0293524   -8.95306     -8.085782     0.86114967
   1.9043629    0.13558403  -1.1254761   -3.38778      5.30768
  -3.3032982    2.074378    -2.441908     2.9214802    1.3505516
  -5.913543     3.035627     4.029467     0.83522063  -2.8999352
   0.08916071   0.81145656   1.7120925    2.5982113    0.4199638
  -5.161247    -0.09582692   1.8314964    0.44028082  -2.1440234
   1.0534812   -1.8542829   -3.2003884   -0.727119     0.7288241
  -4.5076623   -0.45351383   2.9900932   -1.7082593   -2.224125
   2.5509977    3.5804257   -1.6611128    2.8899796   -0.72461784
   0.85575897  -1.9014976   -0.92702764   1.7431979   -0.5187865
  -2.160177    -2.075172    -0.47896034   0.35749808   1.9313362
   0.56536525  -1.8622372    0.9019649   -0.7309099    2.0425391
   1.0021873    0.48370883   1.2586569   -0.89686555   2.1431684
   1.2194277   -3.077262    -0.25460005  -0.5671837   -1.3999355
   0.04074041  -0.68326724   2.3106742   -0.32298225  -1.8187249
  -0.55145836  -1.2602016   -0.384637     0.31970844  -0.79767
   1.6313448   -0.06376021   2.4247804    2.5413034   -0.727684
  -0.09914328  -0.20468026   0.66246295   0.84247774   1.0795193 ]",34.42768478393555,35.37224578857422,36.208740234375,39.412147521972656,39.97315216064453,192,224,420,240,139,Choi_Kwang_Il.png,Lee_Kyu_Han.png,Han_Sang_Jin.png,Jang_Dong_Gun.png,Shin_Dong_Wook.png
16,Moon_Se_Yun.png,"[-1.1087910e-02  1.0667990e+01  1.7435677e+00 -2.4952908e+00
  1.1782306e+00 -1.1348188e+01  7.5461321e+00 -2.8596091e+00
 -9.3753958e+00 -3.8884563e+00 -2.4686346e+00 -7.4203787e+00
 -1.1791871e+01  1.7026681e+00  3.0363994e+00  5.9590249e+00
 -1.5433120e+00  5.4588728e+00 -1.5120973e-01  1.2059095e+01
 -2.7325220e+00  1.8731689e+00  4.5025253e+00  3.6839428e+00
  1.4315121e+00  1.3694191e+00 -4.3799958e+00  2.6034393e+00
  2.9278858e+00  6.5126367e+00 -3.6595817e+00  7.1801919e-01
  1.2003108e+00  5.7959539e-01  4.4184098e+00  3.3593721e+00
 -3.8049302e+00  1.2561268e+00 -6.0658950e-01 -4.4269404e+00
 -6.1794072e-01 -8.9684904e-01  2.2348659e+00 -5.1581607e+00
  1.1825761e+00  2.2464050e-01 -2.5050857e+00  5.2335823e-01
 -3.4639755e-01  9.8670489e-01  1.6788645e+00 -4.1212326e-01
 -4.0445900e-01 -5.3353238e+00 -3.2590678e+00  4.7957463e+00
  9.7351199e-01  1.4976473e+00 -4.2135447e-01 -2.1070263e+00
  2.4390204e+00  3.4863472e+00  1.6156664e+00 -1.9898387e+00
 -1.3186319e+00  1.3871627e+00  2.5764951e-01 -7.8086191e-01
 -1.2377514e+00 -8.9447059e-02  1.5295361e+00 -1.1370362e+00
 -2.7593112e-02  1.6493300e+00 -1.6157222e+00  2.2773631e+00
  2.7114007e+00  1.5679921e+00  4.1941729e+00  2.4322104e+00
 -2.1684380e+00  5.2536494e-01 -8.0279702e-01 -1.0783849e+00
 -2.9225235e+00  6.9187427e-01  8.0568835e-02  3.7518313e+00
 -9.4893682e-01  1.4893681e-02  7.9788077e-01  1.8137231e+00
 -2.4466503e+00  1.6650289e-01 -4.1402235e+00 -1.3216314e-01
 -1.3952272e+00  1.3176141e+00  2.1211894e+00 -1.5599215e+00]",31.320165634155273,35.10403060913086,35.37577819824219,36.1360969543457,36.97010803222656,465,209,128,93,213,Joo_Ji_Hoon.png,Kim_Bum.png,Choi_Min_Sung.png,Han_Joo_Wan.png,Jo_In_Sung.png
17,Nam_Tae_Boo.png,"[ 9.464478   -9.263555   -9.305327    0.73970765  4.0604467   2.244156
 -9.665031   -0.93602395  5.8748226  -9.567452   -2.1372697  -5.437648
 -3.817571    0.06499917  3.0864916  -1.1850092  -5.6126475   0.668048
 -2.205259    9.348762    4.277805    0.7259045  10.205845   -4.340132
 -0.5161319   0.20982015  2.1679225   1.5731876  -2.6375027   0.15684822
 -1.7789513   3.1200495  -0.77095157  3.8863997   1.4633428   1.2763745
  4.8427453   3.4005508   2.8443463  -5.43417     3.3749993  -4.9628296
 -2.9647858   0.7626717  -0.19083461 -0.8092003   0.5610639   1.836342
 -1.136382   -0.29902297  1.214919    0.6138191  -0.29241797  1.5946517
 -0.98264146  1.4522238   0.8845617  -2.4655936   3.5019286   0.5472613
 -0.3741852   2.0242312   2.6137362  -2.2133381   0.7126352  -0.32464898
 -0.6523546   0.01254258  2.1394582  -1.5181795   0.9611558   0.9007294
  1.6785582  -2.3665228  -0.581854    0.9005855  -0.7013218  -0.3238126
  0.92358494  0.04945046  0.68327504  0.7206137  -0.50674593  0.97779953
 -1.3010936   1.7696568   0.5706127  -0.15553585  0.24622852  1.231014
 -0.17540231 -0.77059555  1.8257083   0.07280797  0.11681496 -2.0374267
  0.6252457  -1.1024367   1.4478092   1.1696174 ]",31.318105697631836,31.633350372314453,33.18165588378906,33.1972541809082,34.02786636352539,117,539,575,248,529,Shin_Seung_Hwan.png,Choi_Won_Young.png,Jo_Jung_Suk.png,Park_Sung_Woong.png,Jo_Han_Chul.png
18,Choi_Jae_Sub.png,"[ -7.8222814   -2.6771345  -12.594237     7.679217    -0.2104485
   9.514523    -4.922606    -3.9807956   -2.1105838   -2.1532564
  -8.284599    -9.162296     3.1732254    5.282752     0.28403822
  -0.31952858   2.9634151    5.478094    -5.943498    -2.6601877
   4.674626     3.7904391   -2.1836877   -0.29154557  -4.7017436
  -3.2687693   -2.0003743   -6.214244     0.46949553  -0.30141547
  -3.2844367   -0.8715073    1.8618287    0.787596    -6.679596
  -1.2812546   -0.35861695  -1.1495311   -1.5495375    0.38437188
   1.5372047   -1.5536863    2.4670012   -3.0598884    0.13808392
  -1.2229123   -0.45055366  -1.1516174   -1.4287624   -0.28696898
   0.7592165    2.1983523   -0.20228755   0.72893035   2.8150048
   0.7631078   -0.3810233    1.7377918   -0.61180365   1.1878912
  -2.6955943   -2.9183593    0.62652165  -1.5304644   -3.5519357
   1.9540937   -1.964121     1.0575897    1.1783986    0.9658145
  -0.46130374   2.5808935   -0.77871484  -0.99544823  -0.53912526
  -0.05386753  -0.03950186  -0.5503226    0.55103624   1.7834923
   2.645449     0.33929604  -1.3323944    0.69686157  -1.0369406
  -1.6587687   -0.6697815    2.2165422    0.7959218   -0.4580767
  -0.77169955   0.53110355  -0.46435064   1.2041867    0.73966736
   0.25695688   0.03124195   0.20932665   2.1044757    1.4834867 ]",28.12169647216797,31.224685668945312,31.35283851623535,31.352951049804688,32.21232604980469,207,501,354,311,317,Kim_Seo_Kyung.png,Lee_Jae_Yoon.png,Seo_Kang_Joon.png,Jung_Dong_Hwan.png,Park_Soo_Young.png
19,Kang_Sung_Jin.png,"[ -1.3292645  -16.300274     7.2453976   -5.3516026    2.4199328
   1.8037901    0.5616803   -1.5182719   12.439478    -0.5079558
   6.502468     0.3926661    8.503792    -1.5400826    2.407284
  -1.9334555   -1.710685     1.8643007    0.8299735   -4.6486588
   3.6577294    5.0115714    7.6643763   -1.1443406   -0.78740734
  -4.431495     1.1994616    4.0364604    4.262857     3.3886564
   5.044506    -2.6411607    2.950027    -2.3876877    0.1527614
   0.6795526    2.617536    -0.95821095   0.18794566   0.471587
   2.7112806   -2.4187448    1.9975768   -0.39100754  -2.9435022
  -0.01743785   3.189137    -0.9835719   -1.1787426   -0.9485179
   0.31744432  -0.52165353   1.5535485   -0.9228795   -2.061397
   2.1506016   -0.792937    -0.36575642  -2.7122076   -2.1286414
   3.545025     0.45955315   1.2028131    0.40204513  -2.628161
   0.32055914  -0.40722927  -1.7315937    4.188289    -0.04427856
   1.4005513    0.19526792  -2.2811356   -2.7268362    0.11077955
  -2.1108441    0.09555942  -2.734097     0.09458876   0.4852419
  -1.4156996   -1.6344738   -0.8901737   -0.61985564   0.65880716
  -0.38291338   0.3079305   -2.0880897   -2.0915434   -0.2618538
  -0.4935616    0.25239056  -0.10844485   0.01891401   0.21044084
  -0.30433562  -0.9501758    1.5114312    0.3072614   -0.11674611]",32.05440139770508,33.96973419189453,34.84389114379883,36.233787536621094,36.351016998291016,165,189,176,289,126,Jung_In_Kyum.png,Jo_Dong_Hyuk.png,Kang_Ji_Hwan.png,Kim_Chang_Wan.png,Yang_Kyung_Won.png
20,Jung_Gun_Joo.png,"[-1.03086138e+01  7.40599871e+00  7.58251047e+00 -3.90512419e+00
  1.68930664e+01  4.01039600e+00  2.16218972e+00 -7.36193419e-01
  6.20445251e+00 -7.22257757e+00 -4.18667507e+00  3.98644507e-01
 -2.39522362e+00  2.25750387e-01  5.31996369e-01  4.65288162e+00
  3.80799818e+00 -1.08564663e+00 -1.74677849e+00  1.97366822e+00
  2.69729495e+00 -5.25355244e+00  3.38832426e+00  5.05792379e+00
 -2.24462509e+00 -2.07784486e+00 -1.23320532e+00 -4.31223011e+00
 -1.40090942e+00  1.63818622e+00  3.23760986e-01 -4.02759314e+00
 -1.98488009e+00 -5.73583782e-01  1.19658244e+00  1.75277472e+00
  2.40751076e+00  2.41177702e+00  2.31588554e+00  1.91850066e-01
 -1.75333989e+00 -6.68995738e-01 -1.52424943e+00  1.29940438e+00
 -1.00065917e-01 -1.57328081e+00 -6.49189949e-01  3.29204082e-01
  2.10975170e+00  8.13583374e-01 -1.07806183e-01  7.96339065e-02
 -1.73388255e+00 -2.51259580e-02  1.85203999e-01  2.52255845e+00
 -1.79472899e+00 -1.04958963e+00 -1.01930439e+00  3.48250002e-01
 -2.84342241e+00 -7.92106152e-01 -2.41718864e+00 -1.05197978e+00
 -1.46620274e+00 -4.28913593e-01 -1.18647766e+00  1.42541575e+00
  9.12705362e-01  1.40691614e+00 -8.94816160e-01 -2.36054510e-01
  6.63155794e-01  1.87703025e+00 -3.16593468e-01 -6.36499405e-01
 -1.31345034e+00  8.52588415e-02 -7.94199526e-01  5.51544368e-01
  1.89467028e-01 -1.42178023e+00  5.79029202e-01 -2.59005785e-01
  1.07121050e+00 -1.98079571e-01  1.07074952e+00 -1.07888985e+00
  5.08080125e-01 -8.15084219e-01 -1.47363663e-01 -5.16727448e-01
  4.82297838e-01  1.64580142e+00 -1.42227292e+00  1.37575698e+00
  4.28741395e-01 -7.67471790e-01 -1.20290145e-02  3.02439839e-01]",22.264896392822266,23.958908081054688,27.258731842041016,27.653844833374023,27.695205688476562,351,231,567,160,328,Lee_Seung_Min.png,Wi_Ha_Joon.png,Kwon_Yool.png,Park_Hyung_Shik.png,Son_Seung_Won.png
21,Jung_Woong_In.png,"[ 21.413681    -6.721425   -10.918927    12.510172     1.0353404
   0.21645455  -7.56012     -8.452307     0.81449336   4.7521486
   2.194227    -0.1223387    0.62650216   3.325552     2.3006139
   9.060352     0.8139018   -0.458132    -4.3101273   -6.3025007
   4.767188    -1.875893     0.30436933  -5.2643604    1.3248771
  -3.6333249   -3.7264946   -4.0465164    0.3436814   -1.3465087
   1.4331756   -1.67602      0.07395908  -0.6905023    2.397825
   0.86657625  -1.3854419   -0.6118536   -0.5517314   -2.595036
  -1.4482205    1.7078851    1.3425705   -1.7569082   -1.9260298
  -0.66799045   0.09379864   0.10519226   1.2346458    4.601746
  -3.4115484   -0.43714356   3.2872996    1.3119581   -0.84534174
  -0.92812127  -1.1272591    0.20035422   0.94565034   0.9981468
   0.05838007  -0.13163093   1.3398844   -0.7927868    0.80084753
  -0.48543745   0.4727462    1.4796017    2.383246    -2.0567403
   0.30838764   3.9975684    0.3069903   -0.6287467   -0.20455167
   0.06001334  -1.2916555    0.15334205  -0.7195224    0.9342959
  -0.14673145  -1.8729987   -1.0139828    0.3871562    0.9288725
  -0.950997     0.800144     2.5275168    1.9651016   -0.17270546
   0.7205105   -0.28277788   0.6345299   -0.83514214   0.2132231
   0.8495219    0.7583306   -1.2357919    1.7272046   -0.79112756]",28.563955307006836,29.158084869384766,29.733226776123047,30.25234603881836,30.956880569458008,220,137,550,249,6,Kim_Sun_Hyuk.png,Yoo_Ji_Tae.png,Song_Chang_Eui.png,Park_Jung_Min.png,Choi_Il_Hwa.png
22,Jung_Jin_Hwan.png,"[-10.80347      2.7488422   12.119843    15.199487    11.98816
  -6.9837303   13.847998    -8.030553     4.1317387    8.579866
  -3.5931978    3.1875768    2.7514136    2.9365926    4.9640856
   1.5013609   -2.628497    -0.25092933  -2.078269    -1.0319792
   0.641541    -4.969553    -1.2240833    5.1400967    3.8434663
  -5.0267386    0.97577214   2.1785347   -1.9120075    2.9969087
   1.9660876    0.7870779   -1.5421774    3.5701356    2.553043
  -2.6276321   -2.5149035    2.4685547    0.9810785    1.7861098
  -1.4968089   -1.6800827    0.5923171    0.98448414   3.6500309
  -2.032398     0.45420876  -2.9591851   -4.633429     2.2724354
   3.3452177   -0.60730547  -1.8714018    2.541061     2.961564
   1.6917658    1.8497149    0.08385879  -1.2782941   -0.89836425
   0.67189914   1.5938783   -1.8445015   -1.971917     0.9660796
  -1.3135723    2.3096983    1.7188523   -1.4577024   -1.0741496
  -0.31566414   0.44587526  -1.3970392   -2.8020527    2.2265081
  -1.209396     0.13584366  -1.8295267   -1.8353299    0.9641574
  -0.08052067   1.9806551   -0.20904383   1.8014696    0.08251347
  -0.04022147   1.9840043   -0.02344246  -3.271231     1.2226093
  -0.5115301    2.101762    -1.955067     1.1719284   -1.3964883
   1.0685025    1.270127     2.1750681   -1.5852703    0.21223602]",25.212970733642578,31.861984252929688,31.97422981262207,32.87938690185547,33.18614196777344,346,542,554,392,194,Song_Seung_Heon.png,Kang_Samuel.png,Rain.png,Yoo_Min_Kyu.png,Go_Geon_Han.png
23,Ahn_Suk_Hwan.png,"[ 30.433647   -11.814617    -5.605181    -5.4712734    1.1800816
   2.0119371    0.12584469   6.6346564   -4.0850224   -5.4901853
  -3.0733876   -6.464072     9.504184     3.7382214    0.92276794
 -10.588601     2.7254605   -3.072672    -1.0387342   -2.4801834
  -2.032128     0.6518214    0.47049412   0.26753637   2.5164928
   3.685005     7.9371605   10.979051    -7.8918004   -4.0784883
   0.8565929   -4.7096853   -0.58839923   5.5970263    1.7459288
   6.91776      2.0830941    0.2720667   -1.7559007   -4.2189684
  -6.1004       2.3254683   -9.07447     -4.1782045    0.6134215
   7.2672114   -0.40075177   1.3240604    5.5728173   -2.3006496
  -0.3447317    0.94804037   0.99835      2.3339438   -3.8878555
   3.5070295   -0.23319834   2.5160162    3.5166192    4.7728195
   2.3943832   -2.100482     0.40971786  -1.8011918    4.9277835
  -2.134203     0.20317382   2.51095     -0.589268    -0.4530936
  -1.1498777   -0.9301095    0.92805576  -0.34750915  -2.3593352
   4.2554774    7.7219677    0.22991595   4.552598     0.17092814
   6.304578     4.3394494   -2.1835773    5.9546285    2.6326337
  -5.6419477    2.2405643   -3.0159397   -1.95046     -4.2098856
  -5.64545     -2.9228537   -3.2966895    0.73471683  -1.5637909
   1.2257862   -0.23588565   1.9936597    3.8117068    0.6470997 ]",41.41825485229492,42.746864318847656,43.01981735229492,43.16337203979492,43.715694427490234,335,572,487,55,391,Chun_Ho_Jin.png,Han_Seok_Kyu.png,Lee_Seo_Jin.png,Kim_Gab_Soo.png,Kim__Hak_Chul.png
24,Jang_Hyuk_Jin.png,"[ 10.360949    -9.902392     6.095874    -0.24645753  -2.8343122
 -15.904331    -2.721604    -6.477166    -4.246103     1.6476617
  -3.218948    -4.0203004   -1.0005624   -5.799183     5.3472657
 -10.225144     3.3290992    2.374801     6.5686665   -0.65094876
   5.0885324    2.8027906    4.3694377   -2.4041495   -3.1113145
  -4.206489    -0.02092738   1.5075858   -1.5441663    1.2141657
  -1.2039146   -3.114366    -0.26079592   3.4213233   -4.0134993
  -5.0818243    0.843103    -2.7328854    1.5602745   -0.38756293
   2.596336     1.3150039    1.3314099   -3.2302792   -0.602601
   4.8435707    2.0020473   -0.50187844   0.23577967   2.4555514
  -0.9082526   -6.6055884    3.9642277   -7.629339    -1.6984118
   0.8737957    3.3953104    1.1564897    4.5586934   -4.115048
   1.6170387   -0.3354198    1.3446729   -1.6169314    2.6395392
  -2.5579002   -0.33363038   0.07403706  -1.2386976   -0.9497881
   4.698123    -0.42966193   1.7614826   -0.9340378    3.238265
  -1.2832032   -1.1077248   -3.1043139    0.34949258  -0.8245208
  -4.2911954   -1.1911411   -0.04073382  -3.493393    -1.0628878
   0.8988191   -0.21641618   1.4191015    1.0598032   -0.12257801
  -0.46666437  -1.4487711   -1.6309185    0.03358537  -1.4845971
   2.21196     -3.2478724    0.25966483   1.0969672    3.1800616 ]",31.907062530517578,33.11146926879883,36.171756744384766,37.380550384521484,38.01093292236328,373,99,234,176,515,Bae_Sung_Woo.png,Jang_Woo_Young.png,Kim_Min_Jong.png,Kang_Ji_Hwan.png,Kim_Nam_Gil.png
