,Unnamed: 0,Title,Ratings,Ranked,Popularity,Actor 1,Name,Info,Info1,Info2,Info3,Info4,Info5,Info6,Image
117,117,All the Love in the World: Season 3,8.7, #99999, Not Yet Rated,Yang Jung Won,Yang Jung Won, Yang, 양정원, Yang Jeong Won, South Korean, Female," September 20, 1989", 31,https://i.mydramalist.com/Z4jmJc.jpg
118,118,Almost Famous,6.6, #41565, #9356,Kim So Ri,Kim So Ri, Kim, 김소리, Sori, South Korean, Female," July 21, 1990", 30,https://i.mydramalist.com/JxQKlc.jpg
119,119,Almost Famous,6.6, #41565, #9356,Choi Hye Jin,Choi Hye Jin, Choi, 최혜진, South Korean, Female," October 22, 1993", 27,,https://i.mydramalist.com/4qegr_5c.jpg
120,120,Always Springtime,6.9, #39765, #99999,Kim So Hye,Kim So Hye, Kim, 김소혜, South Korean, Female," July 19, 1999", 21,,https://i.mydramalist.com/wnr8nc.jpg
121,121,Always Springtime,6.9, #39765, #99999,Kang  Byul,Kang  Byul, Kang, 강별, Kang Byeol, South Korean, Female," August  9, 1990", 30,https://i.mydramalist.com/de5nW_5c.jpg
122,122,Am I The Only One With Butterflies?,7.4, Not Yet Rated, 600,Lee Yoo Ha,Lee Yoo Ha, Lee, 이유하, Lee Yu Ha, South Korean, Female, 1983, 38,https://i.mydramalist.com/1zrYz_5c.jpg
123,123,Am I The Only One With Butterflies?,7.4, Not Yet Rated, 600,Kim Jung Ah,Kim Jung Ah, Kim, 김정아, Kim Jeong Ah;Kim Jeong A, South Korean, Female,,,https://i.mydramalist.com/Wmn4Pc.jpg
124,124,Am I the Only One with Butterflies? Season 2,7.6, Not Yet Rated, 342,Kim Jung Ah,Kim Jung Ah, Kim, 김정아, Kim Jeong Ah;Kim Jeong A, South Korean, Female,,,https://i.mydramalist.com/Wmn4Pc.jpg
125,125,Am I the Only One with Butterflies? Season 2,7.6, Not Yet Rated, 342,Lee Yoo Ha,Lee Yoo Ha, Lee, 이유하, Lee Yu Ha, South Korean, Female, 1983, 38,https://i.mydramalist.com/1zrYz_5c.jpg
126,126,An Angel’s Choice,6.8, #99999, Not Yet Rated,Choi Jung Yoon,Choi Jung Yoon, Choi, 최정윤, Choe Jeong Yoon;Choi Jung Yun;Choi Jeong Yun, South Korean, Female," May  9, 1977", 43,https://i.mydramalist.com/nv0VLc.jpg
127,127,An Angel’s Choice,6.8, #99999, Not Yet Rated,Kang Se Jung,Kang Se Jung, Kang, 강세정, Ko Na Eun;Kang Se Jeong;강세정;Gang Se Jung;Gang Se Jeong;Go Na Eun, South Korean, Female," January 15, 1982", 39,https://i.mydramalist.com/E5yE5c.jpg
128,128,Andante,7.5, #2859, #807,Lee Ye Hyun,Lee Ye Hyun, Lee, 이예현, Lee Ye Hyeon, South Korean, Female," June 25, 1995", 25,https://i.mydramalist.com/q8n48c.jpg
129,129,Andante,7.5, #2859, #807,Kai,Kai, Kim, 카이, 김종인;Kim Jongin, South Korean, Male," January 14, 1994", 27,https://i.mydramalist.com/ArQkZc.jpg
130,130,Angel Eyes,7.5, #2941, #309,Gu Hye Seon,Gu Hye Seon, Gu, 구혜선, Koo Hye Sun; Gu Hye Seon; Ku Hye Sun; Goo Hye Sun;, South Korean, Female," November  9, 1984", 36,https://i.mydramalist.com/EoYx5_5c.jpg
131,131,Angel Eyes,7.5, #2941, #309,Lee Sang Yoon,Lee Sang Yoon, Lee, 이상윤, Lee Sang Yun, South Korean, Male," August 15, 1981", 39,https://i.mydramalist.com/q8Zn8c.jpg
132,132,Angel's Last Mission: Love,8.5, #252, #93,Kim Myung Soo,Kim Myung Soo, Kim, 김명수, Kim Myung Su;Kim Myeong Su;Kim Myeong Soo;L, South Korean, Male," March 13, 1992", 28,https://i.mydramalist.com/qw1k8c.jpg
133,133,Angel's Last Mission: Love,8.5, #252, #93,Shin Hye Sun,Shin Hye Sun, Shin, 신혜선, Shin Hye Seon, South Korean, Female," August 31, 1989", 31,https://i.mydramalist.com/q5VbB_5c.jpg
134,134,Angel's Revenge,7.3, #3757, #4087,Park Jung Chul,Park Jung Chul, Park, 박정철, Park Jeong Cheol, South Korean, Male," November  5, 1976", 44,https://i.mydramalist.com/7n7QLc.jpg
135,135,Angel's Revenge,7.3, #3757, #4087,Kwon Yool,Kwon Yool, Kwon, 권율, Kwon Se In;권세인, South Korean, Male," June 29, 1982", 38,https://i.mydramalist.com/w3V08_5c.jpg
136,136,Anniversary Anyway,7.5, #6425, Not Yet Rated,Lee Jae Seok,Lee Jae Seok, Lee, 이재석, Lee Jae Suk, South Korean, Male," December 31, 1995", 25,https://i.mydramalist.com/RAX4oc.jpg
137,137,Anniversary Anyway,7.5, #6425, Not Yet Rated,Kim Min Seo,Kim Min Seo, Kim, 김민서, Minseo;민서, South Korean, Female," April  9, 1996", 24,https://i.mydramalist.com/vdg58c.jpg
138,138,Another Miss Oh,8.3, #460, #94,Seo Hyun Jin,Seo Hyun Jin, Seo, 서현진, Seo Hyeon Jin, South Korean, Female," February 27, 1985", 36,https://i.mydramalist.com/RkJVxc.jpg
139,139,Another Miss Oh,8.3, #460, #94,Eric Mun,Eric Mun, Moon, 에릭, Eric Moon;Eric Mun;Moon Jeong Hyeok;Moon Jung Hyunk;문정혁, South Korean, Male," February 16, 1979", 42,https://i.mydramalist.com/5y5Jyc.jpg
140,140,Another Parting,7.0, #4282, #1352,Seo In Guk,Seo In Guk, Seo , 서인국, Seo In Kook;Seo In Gook, South Korean, Male," October 23, 1987", 33,https://i.mydramalist.com/QXz3Ac.jpg
141,141,Another Parting,7.0, #4282, #1352,Wang Ji Won,Wang Ji Won, Wang, 왕지원, South Korean, Female," November 12, 1988", 32,,https://i.mydramalist.com/1Kwjb_5c.jpg
142,142,Arang and the Magistrate,7.9, #1207, #197,Shin Min Ah,Shin Min Ah, Shin, 신민아, Yang Min Ah;양민아, South Korean, Female," April  5, 1984", 36,https://i.mydramalist.com/Q71NAc.jpg
143,143,Arang and the Magistrate,7.9, #1207, #197,Lee Joon Gi,Lee Joon Gi, Lee, 이준기, Lee Joon Ki; Lee Jun Gi; Lee Jun Ki;, South Korean, Male," April 17, 1982", 38,https://i.mydramalist.com/67r8d_5c.jpg
144,144,Are You Human Too?,8.3, #342, #71,Gong Seung Yeon,Gong Seung Yeon, Gong, 공승연, Kong Seung Yeon;, South Korean, Female," February 27, 1993", 28,https://i.mydramalist.com/jYwqJ_5c.jpg
145,145,Are You Human Too?,8.3, #342, #71,Seo Kang Joon,Seo Kang Joon, Lee, 서강준, South Korean, Male," October 12, 1993", 27,,https://i.mydramalist.com/rbPe2c.jpg
146,146,Arim Inn the Forest,7.8, 49, 0,Kim Chi Won,Kim Chi Won, Kim, 김치원, South Korean, Male," May 17, 1990", 30,,https://i.mydramalist.com/q5lbD_5c.jpg
147,147,Arim Inn the Forest,7.8, 49, 0,Ha Jung Min,Ha Jung Min, Ha, 하정민, South Korean, Female," January 11, 1989", 32,,https://i.mydramalist.com/eVPzqc.jpg
148,148,Arthdal Chronicles Part 1: The Children of Prophecy,8.5, #239, #292,Song Joong Ki,Song Joong Ki, Song, 송중기, Song Joong Gi;Song Jung Ki;Joongki, South Korean, Male," September 19, 1985", 35,https://i.mydramalist.com/1kymd_5c.jpg
149,149,Arthdal Chronicles Part 1: The Children of Prophecy,8.5, #239, #292,Kim Ji Won,Kim Ji Won, Kim, 김지원, South Korean, Female," October 19, 1992", 28,,https://i.mydramalist.com/vqA4Bc.jpg
150,150,"Arthdal Chronicles Part 2: The Sky Turning Inside Out, Rising Land",8.7, #75, #482,Kim Ji Won,Kim Ji Won, Kim, 김지원, South Korean, Female," October 19, 1992", 28,,https://i.mydramalist.com/vqA4Bc.jpg
151,151,"Arthdal Chronicles Part 2: The Sky Turning Inside Out, Rising Land",8.7, #75, #482,Song Joong Ki,Song Joong Ki, Song, 송중기, Song Joong Gi;Song Jung Ki;Joongki, South Korean, Male," September 19, 1985", 35,https://i.mydramalist.com/1kymd_5c.jpg
152,152,Arthdal Chronicles Part 3: The Prelude To All Legends,8.6, #99, #579,Kim Ji Won,Kim Ji Won, Kim, 김지원, South Korean, Female," October 19, 1992", 28,,https://i.mydramalist.com/vqA4Bc.jpg
153,153,Arthdal Chronicles Part 3: The Prelude To All Legends,8.6, #99, #579,Song Joong Ki,Song Joong Ki, Song, 송중기, Song Joong Gi;Song Jung Ki;Joongki, South Korean, Male," September 19, 1985", 35,https://i.mydramalist.com/1kymd_5c.jpg
154,154,As Your Heart Tells,7.0, #38058, #99999,Joo Hyun Young,Joo Hyun Young, Joo, 주현영, Ju Hyeon Yeong, South Korean, Female," January 14, 1996", 25,https://i.mydramalist.com/XwW3qc.jpg
155,155,As Your Heart Tells,7.0, #38058, #99999,Eom Se Ung,Eom Se Ung, Eom, 엄세웅, Eom Se Woong, South Korean, Male," September 28, 1994", 26,https://i.mydramalist.com/00LvOc.jpg
156,156,Athena: Goddess of War,7.3, #3755, #1038,Jung Woo Sung,Jung Woo Sung, Jung, 정우성, Young Old Man;Jeong U Seong, South Korean, Male," March 20, 1973", 47,https://i.mydramalist.com/2zEmO_5c.jpg
157,157,Athena: Goddess of War,7.3, #3755, #1038,Park Soo Ae,Park Soo Ae, Park, 박수애, Park Su Ae, South Korean, Female," September 16, 1979", 41,https://i.mydramalist.com/vg4ye_5c.jpg
158,158,Baby-faced Beauty,7.1, #4167, #707,Choi Daniel,Choi Daniel, Choi, 최다니엘, South Korean, Male," February 22, 1986", 35,,https://i.mydramalist.com/xg8WXc.jpg
159,159,Baby-faced Beauty,7.1, #4167, #707,Jang Na Ra,Jang Na Ra, Jang, 장나라, 张娜拉;張娜拉;Zhang Na La, South Korean, Female," March 18, 1981", 39,https://i.mydramalist.com/ZrBJkc.jpg
160,160,Bachelor's Vegetable Store,7.0, #4243, #1172,Wang Ji Hye,Wang Ji Hye, Wang, 왕지혜, South Korean, Female," December 29, 1985", 35,,https://i.mydramalist.com/exrgW_5c.jpg
161,161,Bachelor's Vegetable Store,7.0, #4243, #1172,Ji Chang Wook,Ji Chang Wook, Ji, 지창욱, Ji Chang Uk;Chang Wook;Wookie, South Korean, Male," July  5, 1987", 33,https://i.mydramalist.com/jAOovc.jpg
162,162,Back to the 2008,8.0, #99999, Not Yet Rated,Kim Kook Heon,Kim Kook Heon, Kim, 김국헌, Kim Guk Heon;Gukkwon;Xi Heon;Xiheon;시헌;Kookheon;국헌, South Korean, Male," April 15, 1997", 23,https://i.mydramalist.com/vOP02c.jpg
163,163,Back to the 2008,8.0, #99999, Not Yet Rated,Lee Gu Seul,Lee Gu Seul, Lee, 이구슬, 이여름;Lee Yeo Reum;Lee Goo Seul, South Korean, Female," August 18, 2001", 19,https://i.mydramalist.com/6ov7gc.jpg
164,164,Backflow,7.2, #36651, #99999,Lee Jae Hwang,Lee Jae Hwang, Lee, 이재황, 李在煌;Li Zai Huang, South Korean, Male," December 26, 1976", 44,https://i.mydramalist.com/XB1zx_5c.jpg
165,165,Backflow,7.2, #36651, #99999,Shin Da Eun,Shin Da Eun, Shin, 신다은, South Korean, Female," January  7, 1987", 34,,https://i.mydramalist.com/e3dQWc.jpg
166,166,Backstreet Rookie,7.7, #1919, #264,Kim Yoo Jung,Kim Yoo Jung, Kim, 김유정, Kim Yu Jeong;Kim Yoo Jung;Yu Jeong;Yujeong, South Korean, Female," February 14, 1992", 29,https://i.mydramalist.com/JxKJYc.jpg
167,167,Backstreet Rookie,7.7, #1919, #264,Ji Chang Wook,Ji Chang Wook, Ji, 지창욱, Ji Chang Uk;Chang Wook;Wookie, South Korean, Male," July  5, 1987", 33,https://i.mydramalist.com/jAOovc.jpg
168,168,Bad Guy,7.7, #2214, #785,Kim Nam Gil,Kim Nam Gil, Kim, 김남길, Kim Nam Kil;Lee Han, South Korean, Male," March 13, 1981", 39,https://i.mydramalist.com/RJLdgc.jpg
169,169,Bad Guy,7.7, #2214, #785,Oh Yeon Soo,Oh Yeon Soo, Oh, 오연수, Oh Yun Su;, South Korean, Female," October 27, 1971", 49,https://i.mydramalist.com/18QO5_5c.jpg
170,170,Bad Love,7.2, #36714, #7631,Lee Sun Ho,Lee Sun Ho, Lee, 이선호, Yi Seon Ho, South Korean, Male," December 14, 1981", 39,https://i.mydramalist.com/XdVNpc.jpg
171,171,Bad Love,7.2, #36714, #7631,Shin Go Eun,Shin Go Eun, Shin, 신고은, South Korean, Female," April  7, 1986", 34,,https://i.mydramalist.com/E8YPzc.jpg
172,172,"Bad Thief, Good Thief",7.6, #2482, #1533,Seo Hyun,Seo Hyun, Seo, 서현, Joohyun;Seohyun;Seo Ju Hyeon;Seo Hyeon;서주현;Seo Joo Hyun, South Korean, Female," June 28, 1991", 29,https://i.mydramalist.com/q8Wb2c.jpg
173,173,"Bad Thief, Good Thief",7.6, #2482, #1533,Ji Hyun Woo,Ji Hyun Woo, Ju, 지현우, Ji Hyeon Wu;Ju Hyeong Tae;주형태;Ji Hyeon U, South Korean, Male," November 29, 1984", 36,https://i.mydramalist.com/vnPQZc.jpg
174,174,Baek Hee Has Returned,7.7, #2126, #2658,Jin  Ji Hee,Jin  Ji Hee, Jin , 진지희, Jin Ji Hui, South Korean, Female," March 25, 1999", 21,https://i.mydramalist.com/pjN8Ec.jpg
175,175,Baek Hee Has Returned,7.7, #2126, #2658,Kang Ye Won,Kang Ye Won, Kim, 강예원, Gang Ye Won;김지은, South Korean, Female," March 15, 1980", 40,https://i.mydramalist.com/kOJ2dc.jpg
176,176,Banana Actually,7.5, #5591, Not Yet Rated,Park Jung Yoon,Park Jung Yoon, Park, 박정윤, Park Jeong Yun; Park Jung Yun; Park Jeong Yoon;, South Korean, Female," January  1, 1991", 30,https://i.mydramalist.com/y6rk4c.jpg
177,177,Banana Actually,7.5, #5591, Not Yet Rated,Ahn Seung Hwan,Ahn Seung Hwan, An Seung Hwan, South Korean, Male," March 14, 1995", 25,,,https://i.mydramalist.com/13gW3c.jpg
178,178,Banana Actually 2,7.5, #6898, Not Yet Rated,Bae Da Bin,Bae Da Bin, Bae, 배다빈, Bae Dabin, South Korean, Female," December 24, 1993", 27,https://i.mydramalist.com/zElVOc.jpg
179,179,Banana Actually 2,7.5, #6898, Not Yet Rated,Song Won Seok,Song Won Seok, Song, 송원석, Song Won Suk;Song Jae Suk;Seung Won Suk, South Korean, Male," December 16, 1988", 32,https://i.mydramalist.com/Q7Ql5c.jpg
180,180,Band of Sisters,7.6, #2307, #3483,Jang Seo Hee,Jang Seo Hee, Jang, 장서희, Jang Suh Hee;Zhang Rui Ji;Jang Seo Hui, South Korean, Female," January  5, 1972", 49,https://i.mydramalist.com/738wLc.jpg
181,181,Band of Sisters,7.6, #2307, #3483,Kim Joo Hyun,Kim Joo Hyun, Kim, 김주현, Kim Ju Hyeon;Kim Joo Hyeon;Yeoji;Han Joo Hyun, South Korean, Female," March 10, 1987", 33,https://i.mydramalist.com/By7d6_5c.jpg
182,182,Bang Ja Chronicles,6.8, #40629, #7777,Yeo Hyun Soo,Yeo Hyun Soo, Yeo, 여현수, Yeo Hyeon Soo; Yeo Hyeon Su; Yeo Hyun Su;, South Korean, Male," September 21, 1982", 38,https://i.mydramalist.com/4ozEwc.jpg
183,183,Bang Ja Chronicles,6.8, #40629, #7777,Lee Sun Ho,Lee Sun Ho, Lee, 이선호, Yi Seon Ho, South Korean, Male," December 14, 1981", 39,https://i.mydramalist.com/XdVNpc.jpg
184,184,Basketball,6.8, #4459, #3020,Do Ji Han,Do Ji Han, Do, 도지한, 도금모, South Korean, Male," September 24, 1991", 29,https://i.mydramalist.com/1gbkzc.jpg
185,185,Basketball,6.8, #4459, #3020,Jung Dong Hyun,Jung Dong Hyun, Jung, 정동현, Jeong Dong Hyeon; Jeong Dong Hyun;, South Korean, Male," January  9, 1988", 33,https://i.mydramalist.com/4kKwKc.jpg
186,186,Be Arrogant,7.1, #4139, #1872,Yura,Yura, Kim, 유라, Yoora; 김아영; Kim A Yeong; Kim Ah Yeong; Kim Yoo Ra; Kim Yu Ra;, South Korean, Female," November  6, 1992", 28,https://i.mydramalist.com/Zm3Bk_5c.jpg
187,187,Be Arrogant,7.1, #4139, #1872,Shin So Yool,Shin So Yool, Shin, 신소율, Shin So Yul;Kim Jung Min;Kim Jeong Min, South Korean, Female," August  5, 1985", 35,https://i.mydramalist.com/dW5Y0_5c.jpg
188,188,Be Melodramatic,8.5, #202, #379,Jun Yeo Bin,Jun Yeo Bin, Jun, 전여빈, Jeon Yeo Bin;JEON YEO BEEN, South Korean, Female," July 26, 1989", 31,https://i.mydramalist.com/W3BXOc.jpg
189,189,Be Melodramatic,8.5, #202, #379,Chun Woo Hee,Chun Woo Hee, Chun, 천우희, Cheon Woo Hee, South Korean, Female," April 20, 1987", 33,https://i.mydramalist.com/23LA2c.jpg
190,190,Be My Boyfriend,7.5, #25075, #5908,Shin Hyun Seung,Shin Hyun Seung, Shin, 신현승, South Korean, Male," July 15, 1998", 22,,https://i.mydramalist.com/rgd2j_5c.jpg
191,191,Be My Boyfriend,7.5, #25075, #5908,Lee Shi Woo,Lee Shi Woo, Lee, 이시우, Lee Si Woo, South Korean, Female, 1997, 24,https://i.mydramalist.com/kPD4d_5c.jpg
192,192,Beautiful Gong Shim,7.8, #1596, #193,Namgoong Min,Namgoong Min, Namgoong, 남궁민, Namgoong Min;Namgung Min;Nam Goong Min, South Korean, Male," March 12, 1978", 42,https://i.mydramalist.com/kEQyOc.jpg
193,193,Beautiful Gong Shim,7.8, #1596, #193,Bang Min Ah,Bang Min Ah, Bang, 방민아, Mina;Bang Min A, South Korean, Female," May 13, 1993", 27,https://i.mydramalist.com/XboRwc.jpg
194,194,"Beautiful Love, Wonderful Life",7.8, #1754, #1281,Seol In Ah,Seol In Ah, Seol, 설인아, Seorina;Seol In A, South Korean, Female," January  3, 1996", 25,https://i.mydramalist.com/deOyW_5c.jpg
195,195,"Beautiful Love, Wonderful Life",7.8, #1754, #1281,Kim Jae Young,Kim Jae Young, Kim, 김재영, Kim Jae Yeong, South Korean, Male," September 30, 1988", 32,https://i.mydramalist.com/pO6rrc.jpg
196,196,Beautiful You,6.7, #41153, #7135,Lee So Yeon,Lee So Yeon, Lee, 이소연, Lee So Yun;Yi So Yeon;Yi So Yun, South Korean, Female," April 16, 1982", 38,https://i.mydramalist.com/l0wW6c.jpg
197,197,Beautiful You,6.7, #41153, #7135,Kang Eun Tak,Kang Eun Tak, Kang, 강은탁, South Korean, Male," August 16, 1982", 38,,https://i.mydramalist.com/VKLZQc.jpg
198,198,Because It's My First Time,7.4, #33457, #7656,Park Sung Woo,Park Sung Woo, Park, 박성우, South Korean, Male," June  7, 1988", 32,,https://i.mydramalist.com/pzeD8_5c.jpg
199,199,Because It's My First Time,7.4, #33457, #7656,Kim Soo In,Kim Soo In, Kim, 김수인, Kim Su In, South Korean, Female,,,https://i.mydramalist.com/mjz31c.jpg
200,200,Because It's The First Time,7.6, #499, Not Yet Rated,Choi Min Ho,Choi Min Ho, Choi, 최민호, Choi Minho, South Korean, Male," December  9, 1991", 29,https://i.mydramalist.com/XbLZnc.jpg
201,201,Because It's The First Time,7.6, #499, Not Yet Rated,Park So Dam,Park So Dam, Park, 박소담, South Korean, Female," September  8, 1991", 29,,https://i.mydramalist.com/1qm06c.jpg
202,202,Because This is My First Life,8.6, #146, #39,Lee Min Ki,Lee Min Ki, Lee, 이민기, South Korean, Male," January 16, 1985", 36,,https://i.mydramalist.com/wE3Qp_5c.jpg
203,203,Because This is My First Life,8.6, #146, #39,Jung So Min,Jung So Min, Kim, 정소민, Jeong So Min;김윤지;Kim Yun Ji;So Min;Yun Ji, South Korean, Female," March 16, 1989", 31,https://i.mydramalist.com/dY80Kc.jpg
204,204,Becoming a Billionaire,6.9, #4348, #1955,Ji Hyun Woo,Ji Hyun Woo, Ju, 지현우, Ji Hyeon Wu;Ju Hyeong Tae;주형태;Ji Hyeon U, South Korean, Male," November 29, 1984", 36,https://i.mydramalist.com/vnPQZc.jpg
205,205,Becoming a Billionaire,6.9, #4348, #1955,Lee Bo Young,Lee Bo Young, Lee, 이보영, Yi Bo Yeong; I Bo-yeong, South Korean, Female," January 12, 1979", 42,https://i.mydramalist.com/0d7YO_5c.jpg
206,206,Bel Ami,6.7, #4596, #293,Jang Geun Suk,Jang Geun Suk, Jang, 장근석, Jang Keun Suk;Jang Keun Seok, South Korean, Male," August  4, 1987", 33,https://i.mydramalist.com/rbpd2c.jpg
207,207,Bel Ami,6.7, #4596, #293,IU,IU, Lee, 아이유, 이지은, South Korean, Female," May 16, 1993", 27,https://i.mydramalist.com/qRVoD_5c.jpg
208,208,Best Chicken,7.4, #3414, #1970,Kim So Hye,Kim So Hye, Kim, 김소혜, South Korean, Female," March  1, 1992", 29,,https://i.mydramalist.com/n0W42c.jpg
209,209,Best Chicken,7.4, #3414, #1970,Park Sun Ho,Park Sun Ho, Park, 박선호, Park Sun Woo ; 박선우 ;, South Korean, Male," May  9, 1993", 27,https://i.mydramalist.com/kXeQdc.jpg
210,210,Best Mistake,7.8, #1506, #1085,Kang Yul,Kang Yul, Kang, 강율, Kang Yeol;Yul;Yool;Yeol;Kang Yool, South Korean, Male," July  9, 1993", 27,https://i.mydramalist.com/vqBQ2c.jpg
211,211,Best Mistake,7.8, #1506, #1085,Lee Eun Jae,Lee Eun Jae, Lee, 이은재, South Korean, Female," June 17, 1997", 23,,https://i.mydramalist.com/jXkjwc.jpg
212,212,Best Mistake Season 2,7.7, #2234, #2121,Lee Eun Jae,Lee Eun Jae, Lee, 이은재, South Korean, Female," June 17, 1997", 23,,https://i.mydramalist.com/jXkjwc.jpg
213,213,Best Mistake Season 2,7.7, #2234, #2121,Kang Yul,Kang Yul, Kang, 강율, Kang Yeol;Yul;Yool;Yeol;Kang Yool, South Korean, Male," July  9, 1993", 27,https://i.mydramalist.com/vqBQ2c.jpg
214,214,Best Teamwork,7.2, #99999, Not Yet Rated,Choi Chan Ho,Choi Chan Ho, Choi, 최찬호, Choe Chan Ho, South Korean, Male," July  8, 1993", 27,https://i.mydramalist.com/QmoY7c.jpg
215,215,Best Teamwork,7.2, #99999, Not Yet Rated,Choi Woo Seong,Choi Woo Seong, Choi, 최우성, Choe U Seong;Choi Woo Sung, South Korean, Male," May 21, 1997", 23,https://i.mydramalist.com/eR0rqc.jpg
216,216,Best Wedding,7.2, #4005, #1047,Bae Soo Bin,Bae Soo Bin, Yoon, 배수빈, Bae Su Bin;Yun Tae Uk;Pae Subin;윤태욱, South Korean, Male," December  9, 1976", 44,https://i.mydramalist.com/X3jAJc.jpg
217,217,Best Wedding,7.2, #4005, #1047,Park Shi Yeon,Park Shi Yeon, Park, 박시연, Park Si Yeon;Park Shi Yun;Park Si Yun;Park Mi Sun;박미선, South Korean, Female," March 29, 1979", 41,https://i.mydramalist.com/81jbAc.jpg
218,218,Between Friends,8.0, Not Yet Rated, 15,Park Moon Ah,Park Moon Ah, Park, 박문아, South Korean, Female," August  2, 1994", 26,,https://i.mydramalist.com/aVnryc.jpg
219,219,Between Friends,8.0, Not Yet Rated, 15,Chae Jong Hyeop,Chae Jong Hyeop, Chae, 채종협, Chae Jong Hyup;Chae Jong Hyeob;Chae Jong Hyub;Chae Jonghyup;Chae Jonghyeop, South Korean, Male," May 19, 1993", 27,https://i.mydramalist.com/rlYKy_5c.jpg
220,220,Between Friendship and Love,7.5, #2956, #3442,Bang Jae Ho,Bang Jae Ho, Bang Jae-ho;Bang Jaeho;Jae Ho Bang;Jaeho Bang;Jae-Ho Bang, South Korean, Male," June 21, 1992", 28,,,https://i.mydramalist.com/Jpynwc.jpg
221,221,Between Friendship and Love,7.5, #2956, #3442,Baek Soo Hee,Baek Soo Hee, Baek, 백수희, Baek Soo Hui;Baek Su Hui, South Korean, Female," October 30, 1992", 28,https://i.mydramalist.com/wevEY_5c.jpg
222,222,Between Friendship and Love  2,7.4, #6289, Not Yet Rated,Choi Won Myung,Choi Won Myung, Choi, 최원명, Choi Won Myeong;, South Korean, Male," January  6, 1994", 27,https://i.mydramalist.com/8QjZKc.jpg
223,223,Between Friendship and Love  2,7.4, #6289, Not Yet Rated,Kang  Min Ah,Kang  Min Ah, Kang , 강민아, Gang Min A, South Korean, Female," March 20, 1997", 23,https://i.mydramalist.com/lJnvec.jpg
224,224,Between Friendship and Love 3,7.8, #1802, #5363,Kim Chae Eun,Kim Chae Eun, Kim, 김채은, Kim Chae-Eun, South Korean, Female," October 17, 1995", 25,https://i.mydramalist.com/XXEBn_5c.jpg
225,225,Between Friendship and Love 3,7.8, #1802, #5363,Mu Jin Sung,Mu Jin Sung, Yeo, 무진성, Moo Jin Sung;Mu Jin Seong;Moo Jin Seong;Yeo Eui Joo, South Korean, Male," May 24, 1988", 32,https://i.mydramalist.com/2xgjVc.jpg
226,226,Beyond the Clouds,7.6, #2457, #1402,Yoon Kye Sang,Yoon Kye Sang, Yoon, 윤계상, Yun Kye Sang, South Korean, Male," December 20, 1978", 42,https://i.mydramalist.com/QNZo7c.jpg
227,227,Beyond the Clouds,7.6, #2457, #1402,Han Ji Hye,Han Ji Hye, Han, 한지혜, 이지혜;Lee Ji Hye, South Korean, Female," June 29, 1984", 36,https://i.mydramalist.com/Qlrv4_5c.jpg
228,228,Big,7.0, #4254, #146,Lee Min Jung,Lee Min Jung, Lee, 이민정, Lee Min Jeong, South Korean, Female," February 16, 1982", 39,https://i.mydramalist.com/EyBxb_5c.jpg
229,229,Big,7.0, #4254, #146,Gong Yoo,Gong Yoo, Gong, 공유, Gong Yu;Gong Ji Chul;공지철, South Korean, Male," July 10, 1979", 41,https://i.mydramalist.com/XKLRxc.jpg
230,230,Big Issue,7.9, #1373, #1914,Han Ye Seul,Han Ye Seul, Kim, 한예슬, Gim Ye Seu Ri; Gim Yeseuri; Leslie Kim; , South Korean, Female," September 18, 1981", 39,https://i.mydramalist.com/jZQdJ_5c.jpg
231,231,Big Issue,7.9, #1373, #1914,Joo Jin Mo,Joo Jin Mo, Park, 주진모, Ju Jin Mo;박진태;Park Jin Tae, South Korean, Male," August 11, 1974", 46,https://i.mydramalist.com/0d5nY_5c.jpg
